Source,Target,Type,weight,book
Gilly,Small-Paul,Undirected,3,3
Gorne,Jon-Snow,Undirected,3,3
Grazdan-mo-Eraz,Mero,Undirected,3,3
Greenbeard,Harwin,Undirected,4,3
Greenbeard,Lem,Undirected,12,3
Greenbeard,Thoros-of-Myr,Undirected,3,3
Greenbeard,Tom-of-Sevenstreams,Undirected,4,3
Gregor-Clegane,Helman-Tallhart,Undirected,3,3
Gregor-Clegane,Ilyn-Payne,Undirected,7,3
Gregor-Clegane,Jaime-Lannister,Undirected,7,3
Gregor-Clegane,Joffrey-Baratheon,Undirected,9,3
Gregor-Clegane,Meryn-Trant,Undirected,6,3
Gregor-Clegane,Oberyn-Martell,Undirected,39,3
Gregor-Clegane,Polliver,Undirected,11,3
Gregor-Clegane,Rafford,Undirected,12,3
Gregor-Clegane,Robb-Stark,Undirected,4,3
Gregor-Clegane,Sandor-Clegane,Undirected,10,3
Gregor-Clegane,Tickler,Undirected,12,3
Gregor-Clegane,Tyrion-Lannister,Undirected,23,3
Gregor-Clegane,Tywin-Lannister,Undirected,5,3
Grenn,Jeor-Mormont,Undirected,7,3
Grenn,Jon-Snow,Undirected,30,3
Grenn,Kegs,Undirected,5,3
Grenn,Owen,Undirected,4,3
Grenn,Pypar,Undirected,28,3
Grenn,Samwell-Tarly,Undirected,43,3
Grenn,Small-Paul,Undirected,3,3
Grey-Worm,Jorah-Mormont,Undirected,4,3
Grigg,Jarl,Undirected,3,3
Grigg,Jon-Snow,Undirected,5,3
Grisel,Petyr-Baelish,Undirected,3,3
Guncer-Sunglass,Melisandre,Undirected,4,3
Gyles-Rosby,Jalabhar-Xho,Undirected,4,3
Halder,Jon-Snow,Undirected,3,3
Halder,Todder,Undirected,3,3
Hareth-(Moles-Town),Jon-Snow,Undirected,8,3
Hareth-(Moles-Town),Kegs,Undirected,3,3
Hareth-(Moles-Town),Mully,Undirected,3,3
Hareth-(Moles-Town),Satin,Undirected,5,3
Hareth-(Moles-Town),Spare-Boot,Undirected,3,3
Harma,Jarl,Undirected,3,3
Harma,Jon-Snow,Undirected,7,3
Harma,Mance-Rayder,Undirected,10,3
Harma,Rattleshirt,Undirected,5,3
Harma,Styr,Undirected,4,3
Harma,Tormund,Undirected,4,3
Harma,Varamyr,Undirected,3,3
Harma,Weeper,Undirected,3,3
Harwin,Lem,Undirected,7,3
Harwin,Sandor-Clegane,Undirected,3,3
Helman-Tallhart,Randyll-Tarly,Undirected,3,3
Helman-Tallhart,Robett-Glover,Undirected,4,3
High-Septon-(Tyrions),Joffrey-Baratheon,Undirected,6,3
High-Septon-(Tyrions),Pycelle,Undirected,3,3
High-Septon-(Tyrions),Tyrion-Lannister,Undirected,3,3
Hobb,Janos-Slynt,Undirected,4,3
Hobb,Othell-Yarwyck,Undirected,3,3
Hobb,Owen,Undirected,3,3
Hobb,Samwell-Tarly,Undirected,3,3
Hodor,Jojen-Reed,Undirected,24,3
Hodor,Meera-Reed,Undirected,28,3
Hoster-Tully,Jaime-Lannister,Undirected,4,3
Hoster-Tully,Lothar-Frey,Undirected,5,3
Hoster-Tully,Lysa-Arryn,Undirected,6,3
Hoster-Tully,Robb-Stark,Undirected,4,3
Hoster-Tully,Tansy,Undirected,5,3
Hoster-Tully,Vyman,Undirected,4,3
Hot-Pie,Lem,Undirected,7,3
Hot-Pie,Sharna,Undirected,3,3
Hot-Pie,Tom-of-Sevenstreams,Undirected,4,3
Husband,Lem,Undirected,4,3
Ilyn-Payne,Joffrey-Baratheon,Undirected,9,3
Ilyn-Payne,Meryn-Trant,Undirected,6,3
Ilyn-Payne,Polliver,Undirected,5,3
Ilyn-Payne,Rafford,Undirected,6,3
Ilyn-Payne,Sandor-Clegane,Undirected,5,3
Ilyn-Payne,Tickler,Undirected,6,3
Ilyn-Payne,Tyrion-Lannister,Undirected,6,3
Irri,Jhiqui,Undirected,15,3
Irri,Jorah-Mormont,Undirected,3,3
Irri,Missandei,Undirected,4,3
Jack-Be-Lucky,Lem,Undirected,5,3
Jack-Bulwer,Thoros-of-Myr,Undirected,5,3
Jaime-Lannister,Joffrey-Baratheon,Undirected,21,3
Jaime-Lannister,Lem,Undirected,6,3
Jaime-Lannister,Loras-Tyrell,Undirected,24,3
Jaime-Lannister,Lysa-Arryn,Undirected,3,3
Jaime-Lannister,Meryn-Trant,Undirected,9,3
Jaime-Lannister,Oberyn-Martell,Undirected,3,3
Jaime-Lannister,Osmund-Kettleblack,Undirected,5,3
Jaime-Lannister,Qyburn,Undirected,21,3
Jaime-Lannister,Renly-Baratheon,Undirected,9,3
Jaime-Lannister,Rickard-Karstark,Undirected,4,3
Jaime-Lannister,Robb-Stark,Undirected,17,3
Jaime-Lannister,Robert-Baratheon,Undirected,18,3
Jaime-Lannister,Robin-Ryger,Undirected,9,3
Jaime-Lannister,Roose-Bolton,Undirected,17,3
Jaime-Lannister,Rorge,Undirected,9,3
Jaime-Lannister,Sansa-Stark,Undirected,9,3
Jaime-Lannister,Shagwell,Undirected,4,3
Jaime-Lannister,Stannis-Baratheon,Undirected,6,3
Jaime-Lannister,Thoros-of-Myr,Undirected,3,3
Jaime-Lannister,Tommen-Baratheon,Undirected,10,3
Jaime-Lannister,Tyrion-Lannister,Undirected,33,3
Jaime-Lannister,Tywin-Lannister,Undirected,16,3
Jaime-Lannister,Urswyck,Undirected,11,3
Jaime-Lannister,Vargo-Hoat,Undirected,16,3
Jaime-Lannister,Varys,Undirected,5,3
Jaime-Lannister,Walton,Undirected,18,3
Janos-Slynt,Jon-Snow,Undirected,10,3
Janos-Slynt,Mance-Rayder,Undirected,6,3
Janos-Slynt,Othell-Yarwyck,Undirected,9,3
Janos-Slynt,Samwell-Tarly,Undirected,7,3
Janos-Slynt,Stannis-Baratheon,Undirected,4,3
Janos-Slynt,Tyrion-Lannister,Undirected,5,3
Jarl,Jon-Snow,Undirected,21,3
Jarl,Mance-Rayder,Undirected,8,3
Jarl,Rattleshirt,Undirected,6,3
Jarl,Styr,Undirected,16,3
Jarl,Val,Undirected,5,3
Jarl,Ygritte,Undirected,6,3
Jason-Mallister,Tytos-Blackwood,Undirected,3,3
Jeor-Mormont,Jon-Snow,Undirected,19,3
Jeor-Mormont,Lark,Undirected,3,3
Jeor-Mormont,Othell-Yarwyck,Undirected,3,3
Jeor-Mormont,Qhorin-Halfhand,Undirected,6,3
Jeor-Mormont,Samwell-Tarly,Undirected,23,3
Jeor-Mormont,Small-Paul,Undirected,3,3
Jeor-Mormont,Thoren-Smallwood,Undirected,8,3
Jeor-Mormont,Tyrion-Lannister,Undirected,4,3
Jeyne-Westerling,Lothar-Frey,Undirected,4,3
Jeyne-Westerling,Robb-Stark,Undirected,21,3
Jeyne-Westerling,Walder-Frey,Undirected,5,3
Jhiqui,Jorah-Mormont,Undirected,5,3
Jhiqui,Missandei,Undirected,5,3
Jhogo,Rakharo,Undirected,4,3
Joanna-Lannister,Tywin-Lannister,Undirected,4,3
Joffrey-Baratheon,Jon-Snow,Undirected,4,3
Joffrey-Baratheon,Kevan-Lannister,Undirected,11,3
Joffrey-Baratheon,Loras-Tyrell,Undirected,12,3
Joffrey-Baratheon,Mace-Tyrell,Undirected,10,3
Joffrey-Baratheon,Mance-Rayder,Undirected,5,3
Joffrey-Baratheon,Margaery-Tyrell,Undirected,44,3
Joffrey-Baratheon,Melisandre,Undirected,4,3
Joffrey-Baratheon,Meryn-Trant,Undirected,12,3
Joffrey-Baratheon,Mycah,Undirected,3,3
Joffrey-Baratheon,Myrcella-Baratheon,Undirected,6,3
Joffrey-Baratheon,Oberyn-Martell,Undirected,8,3
Joffrey-Baratheon,Olenna-Redwyne,Undirected,3,3
Joffrey-Baratheon,Osmund-Kettleblack,Undirected,9,3
Joffrey-Baratheon,Paxter-Redwyne,Undirected,5,3
Joffrey-Baratheon,Petyr-Baelish,Undirected,8,3
Joffrey-Baratheon,Polliver,Undirected,6,3
Joffrey-Baratheon,Pycelle,Undirected,9,3
Joffrey-Baratheon,Rafford,Undirected,6,3
Joffrey-Baratheon,Renly-Baratheon,Undirected,5,3
Joffrey-Baratheon,Robb-Stark,Undirected,14,3
Joffrey-Baratheon,Robert-Baratheon,Undirected,9,3
Joffrey-Baratheon,Sandor-Clegane,Undirected,16,3
Joffrey-Baratheon,Sansa-Stark,Undirected,53,3
Joffrey-Baratheon,Selyse-Florent,Undirected,3,3
Joffrey-Baratheon,Shae,Undirected,3,3
Joffrey-Baratheon,Shireen-Baratheon,Undirected,3,3
Joffrey-Baratheon,Stannis-Baratheon,Undirected,17,3
Joffrey-Baratheon,Tickler,Undirected,6,3
Joffrey-Baratheon,Tommen-Baratheon,Undirected,20,3
Joffrey-Baratheon,Tyrion-Lannister,Undirected,95,3
Joffrey-Baratheon,Tywin-Lannister,Undirected,23,3
Joffrey-Baratheon,Varys,Undirected,6,3
Jojen-Reed,Meera-Reed,Undirected,34,3
Jojen-Reed,Samwell-Tarly,Undirected,10,3
Jon-Arryn,Lysa-Arryn,Undirected,4,3
Jon-Arryn,Robert-Arryn,Undirected,3,3
Jon-Arryn,Robert-Baratheon,Undirected,4,3
Jon-Snow,Kegs,Undirected,5,3
Jon-Snow,Mag-Mar-Tun-Doh-Weg,Undirected,3,3
Jon-Snow,Mance-Rayder,Undirected,83,3
Jon-Snow,Melisandre,Undirected,9,3
Jon-Snow,Mully,Undirected,4,3
Jon-Snow,Orell,Undirected,6,3
Jon-Snow,Owen,Undirected,14,3
Jon-Snow,Pypar,Undirected,27,3
Jon-Snow,Qhorin-Halfhand,Undirected,23,3
Jon-Snow,Rattleshirt,Undirected,23,3
Jon-Snow,Robb-Stark,Undirected,12,3
Jon-Snow,Robert-Baratheon,Undirected,5,3
Jon-Snow,Ryk,Undirected,11,3
Jon-Snow,Samwell-Tarly,Undirected,50,3
Jon-Snow,Satin,Undirected,33,3
Jon-Snow,Spare-Boot,Undirected,5,3
Jon-Snow,Stannis-Baratheon,Undirected,12,3
Jon-Snow,Styr,Undirected,40,3
Jon-Snow,Theon-Greyjoy,Undirected,8,3
Jon-Snow,Tormund,Undirected,23,3
Jon-Snow,Val,Undirected,11,3
Jon-Snow,Varamyr,Undirected,7,3
Jon-Snow,Ygritte,Undirected,54,3
Jon-Snow,Zei,Undirected,3,3
Jon-Umber-(Greatjon),Jon-Umber-(Smalljon),Undirected,4,3
Jon-Umber-(Greatjon),Maege-Mormont,Undirected,3,3
Jon-Umber-(Greatjon),Rickard-Karstark,Undirected,7,3
Jon-Umber-(Greatjon),Robb-Stark,Undirected,15,3
Jon-Umber-(Greatjon),Robin-Flint,Undirected,3,3
Jon-Umber-(Greatjon),Walder-Frey,Undirected,4,3
Jon-Umber-(Greatjon),Wendel-Manderly,Undirected,3,3
Jon-Umber-(Smalljon),Robb-Stark,Undirected,5,3
Jonothor-Darry,Lewyn-Martell,Undirected,3,3
Jonothor-Darry,Oswell-Whent,Undirected,3,3
Jorah-Mormont,Mero,Undirected,9,3
Jorah-Mormont,Missandei,Undirected,3,3
Jorah-Mormont,Rhaegar-Targaryen,Undirected,5,3
Joramun,Mance-Rayder,Undirected,3,3
Kegs,Owen,Undirected,5,3
Kegs,Pypar,Undirected,3,3
Kegs,Satin,Undirected,4,3
Kegs,Spare-Boot,Undirected,4,3
Kella,Sansa-Stark,Undirected,3,3
Kevan-Lannister,Lancel-Lannister,Undirected,7,3
Kevan-Lannister,Pycelle,Undirected,3,3
Kevan-Lannister,Sansa-Stark,Undirected,5,3
Kevan-Lannister,Tommen-Baratheon,Undirected,3,3
Kevan-Lannister,Tyrion-Lannister,Undirected,11,3
Kevan-Lannister,Tywin-Lannister,Undirected,15,3
Kevan-Lannister,Varys,Undirected,5,3
Kevan-Lannister,Willem-Lannister,Undirected,3,3
Khorane-Sathmantes,Salladhor-Saan,Undirected,4,3
Khorane-Sathmantes,Stannis-Baratheon,Undirected,3,3
Lamprey,Porridge,Undirected,3,3
Lark,Samwell-Tarly,Undirected,3,3
Lark,Small-Paul,Undirected,8,3
Lark,Softfoot,Undirected,3,3
Lem,Sandor-Clegane,Undirected,5,3
Lem,Sharna,Undirected,3,3
Lem,Tansy,Undirected,3,3
Lem,Thoros-of-Myr,Undirected,13,3
Lem,Tom-of-Sevenstreams,Undirected,21,3
Lewyn-Martell,Oswell-Whent,Undirected,3,3
Lollys-Stokeworth,Shae,Undirected,5,3
Lollys-Stokeworth,Symon-Silver-Tongue,Undirected,3,3
Lollys-Stokeworth,Tanda-Stokeworth,Undirected,7,3
Lollys-Stokeworth,Tyrion-Lannister,Undirected,8,3
Lollys-Stokeworth,Varys,Undirected,5,3
Loras-Tyrell,Margaery-Tyrell,Undirected,10,3
Loras-Tyrell,Olenna-Redwyne,Undirected,5,3
Loras-Tyrell,Osmund-Kettleblack,Undirected,4,3
Loras-Tyrell,Renly-Baratheon,Undirected,8,3
Loras-Tyrell,Sansa-Stark,Undirected,13,3
Loras-Tyrell,Tyrion-Lannister,Undirected,10,3
Loras-Tyrell,Willas-Tyrell,Undirected,4,3
Lothar-Frey,Marq-Piper,Undirected,3,3
Lothar-Frey,Merrett-Frey,Undirected,3,3
Lothar-Frey,Robb-Stark,Undirected,12,3
Lothar-Frey,Roose-Bolton,Undirected,3,3
Lothar-Frey,Roslin-Frey,Undirected,4,3
Lothar-Frey,Walder-Frey,Undirected,6,3
Lothar-Frey,Walder-Rivers,Undirected,3,3
Lothor-Brune,Petyr-Baelish,Undirected,5,3
Lothor-Brune,Sansa-Stark,Undirected,6,3
Luwin,Nan,Undirected,5,3
Lysa-Arryn,Marillion,Undirected,10,3
Lysa-Arryn,Mathis-Rowan,Undirected,3,3
Lysa-Arryn,Petyr-Baelish,Undirected,29,3
Lysa-Arryn,Robert-Arryn,Undirected,7,3
Lysa-Arryn,Robert-Baratheon,Undirected,3,3
Lysa-Arryn,Sansa-Stark,Undirected,35,3
Lysa-Arryn,Tansy,Undirected,3,3
Lysa-Arryn,Tyrion-Lannister,Undirected,6,3
Lysa-Arryn,Tywin-Lannister,Undirected,4,3
Mace-Tyrell,Margaery-Tyrell,Undirected,5,3
Mace-Tyrell,Oberyn-Martell,Undirected,15,3
Mace-Tyrell,Olenna-Redwyne,Undirected,3,3
Mace-Tyrell,Paxter-Redwyne,Undirected,4,3
Mace-Tyrell,Sansa-Stark,Undirected,9,3
Mace-Tyrell,Stannis-Baratheon,Undirected,5,3
Mace-Tyrell,Tyrion-Lannister,Undirected,15,3
Mace-Tyrell,Tywin-Lannister,Undirected,10,3
Mace-Tyrell,Willas-Tyrell,Undirected,4,3
Maege-Mormont,Robb-Stark,Undirected,3,3
Maegor-I-Targaryen,Varys,Undirected,3,3
Mallador-Locke,Thoren-Smallwood,Undirected,4,3
Mance-Rayder,Pypar,Undirected,4,3
Mance-Rayder,Qhorin-Halfhand,Undirected,9,3
Mance-Rayder,Rattleshirt,Undirected,12,3
Mance-Rayder,Samwell-Tarly,Undirected,10,3
Mance-Rayder,Styr,Undirected,14,3
Mance-Rayder,Thoren-Smallwood,Undirected,4,3
Mance-Rayder,Tormund,Undirected,20,3
Mance-Rayder,Val,Undirected,8,3
Mance-Rayder,Varamyr,Undirected,6,3
Mance-Rayder,Ygritte,Undirected,14,3
Mandon-Moore,Tyrion-Lannister,Undirected,3,3
Mandon-Moore,Varys,Undirected,3,3
Margaery-Tyrell,Olenna-Redwyne,Undirected,4,3
Margaery-Tyrell,Renly-Baratheon,Undirected,6,3
Margaery-Tyrell,Sansa-Stark,Undirected,34,3
Margaery-Tyrell,Tommen-Baratheon,Undirected,5,3
Margaery-Tyrell,Tyrion-Lannister,Undirected,10,3
Margaery-Tyrell,Willas-Tyrell,Undirected,5,3
Marillion,Robert-Arryn,Undirected,3,3
Marillion,Sansa-Stark,Undirected,12,3
Marq-Piper,Robb-Stark,Undirected,3,3
Martyn-Lannister,Tywin-Lannister,Undirected,3,3
Martyn-Lannister,Willem-Lannister,Undirected,3,3
Mathis-Rowan,Paxter-Redwyne,Undirected,8,3
Meera-Reed,Samwell-Tarly,Undirected,5,3
Megga-Tyrell,Sansa-Stark,Undirected,6,3
Melisandre,Salladhor-Saan,Undirected,6,3
Melisandre,Samwell-Tarly,Undirected,7,3
Melisandre,Selyse-Florent,Undirected,9,3
Melisandre,Stannis-Baratheon,Undirected,38,3
Merrett-Frey,Petyr-Baelish,Undirected,3,3
Meryn-Trant,Osmund-Kettleblack,Undirected,4,3
Meryn-Trant,Polliver,Undirected,5,3
Meryn-Trant,Rafford,Undirected,6,3
Meryn-Trant,Sandor-Clegane,Undirected,5,3
Meryn-Trant,Sansa-Stark,Undirected,3,3
Meryn-Trant,Tickler,Undirected,6,3
Meryn-Trant,Tyrion-Lannister,Undirected,5,3
Mordane,Sansa-Stark,Undirected,4,3
Mully,Owen,Undirected,3,3
Mully,Satin,Undirected,4,3
Mully,Spare-Boot,Undirected,3,3
Munda,Tormund,Undirected,4,3
Mycah,Sandor-Clegane,Undirected,6,3
Myrcella-Baratheon,Sansa-Stark,Undirected,4,3
Myrcella-Baratheon,Tommen-Baratheon,Undirected,7,3
Myrcella-Baratheon,Tyrion-Lannister,Undirected,4,3
Nage,Walton,Undirected,3,3
Oberyn-Martell,Sansa-Stark,Undirected,3,3
Oberyn-Martell,Tyrion-Lannister,Undirected,41,3
Oberyn-Martell,Tywin-Lannister,Undirected,9,3
Oberyn-Martell,Viserys-Targaryen,Undirected,4,3
Olenna-Redwyne,Sansa-Stark,Undirected,12,3
Olenna-Redwyne,Tyrion-Lannister,Undirected,3,3
Olyvar-Frey,Robb-Stark,Undirected,8,3
Olyvar-Frey,Ryman-Frey,Undirected,4,3
Orell,Ygritte,Undirected,3,3
Osmund-Kettleblack,Sansa-Stark,Undirected,4,3
Osmund-Kettleblack,Tyrion-Lannister,Undirected,5,3
Oswell-Kettleblack,Petyr-Baelish,Undirected,4,3
Oswell-Kettleblack,Sansa-Stark,Undirected,5,3
Othell-Yarwyck,Pypar,Undirected,3,3
Ottyn-Wythers,Thoren-Smallwood,Undirected,6,3
Owen,Pypar,Undirected,4,3
Owen,Robert-Baratheon,Undirected,3,3
Owen,Satin,Undirected,4,3
Owen,Spare-Boot,Undirected,4,3
Patchface,Shireen-Baratheon,Undirected,3,3
Paxter-Redwyne,Tyrion-Lannister,Undirected,4,3
Perwyn-Frey,Robb-Stark,Undirected,3,3
Petyr-Baelish,Robb-Stark,Undirected,6,3
Petyr-Baelish,Robert-Arryn,Undirected,4,3
Petyr-Baelish,Roose-Bolton,Undirected,3,3
Petyr-Baelish,Sansa-Stark,Undirected,31,3
Petyr-Baelish,Tyrion-Lannister,Undirected,14,3
Petyr-Baelish,Tywin-Lannister,Undirected,5,3
Petyr-Baelish,Yohn-Royce,Undirected,3,3
Petyr-Frey,Ryman-Frey,Undirected,4,3
Petyr-Frey,Walder-Frey,Undirected,4,3
Podrick-Payne,Sansa-Stark,Undirected,7,3
Podrick-Payne,Tyrion-Lannister,Undirected,27,3
Podrick-Payne,Tywin-Lannister,Undirected,4,3
Polliver,Rafford,Undirected,10,3
Polliver,Sandor-Clegane,Undirected,19,3
Polliver,Sansa-Stark,Undirected,3,3
Polliver,Tickler,Undirected,16,3
Prendahl-na-Ghezn,Sallor,Undirected,6,3
Pycelle,Tyrion-Lannister,Undirected,12,3
Pycelle,Tywin-Lannister,Undirected,5,3
Pycelle,Varys,Undirected,5,3
Pylos,Shireen-Baratheon,Undirected,4,3
Pylos,Stannis-Baratheon,Undirected,4,3
Pypar,Samwell-Tarly,Undirected,15,3
Pypar,Satin,Undirected,4,3
Qhorin-Halfhand,Ragwyle,Undirected,3,3
Qhorin-Halfhand,Rattleshirt,Undirected,7,3
Qhorin-Halfhand,Samwell-Tarly,Undirected,3,3
Qhorin-Halfhand,Ygritte,Undirected,5,3
Qyburn,Roose-Bolton,Undirected,3,3
Qyburn,Walton,Undirected,4,3
Rafford,Sandor-Clegane,Undirected,7,3
Rafford,Tickler,Undirected,10,3
Ramsay-Snow,Robb-Stark,Undirected,4,3
Ramsay-Snow,Roose-Bolton,Undirected,4,3
Randyll-Tarly,Robett-Glover,Undirected,3,3
Rattleshirt,Ryk,Undirected,4,3
Rattleshirt,Styr,Undirected,8,3
Rattleshirt,Tormund,Undirected,5,3
Rattleshirt,Weeper,Undirected,5,3
Rattleshirt,Ygritte,Undirected,11,3
Raynald-Westerling,Robb-Stark,Undirected,8,3
Raynald-Westerling,Rollam-Westerling,Undirected,3,3
Renly-Baratheon,Robert-Baratheon,Undirected,4,3
Renly-Baratheon,Sansa-Stark,Undirected,4,3
Renly-Baratheon,Stannis-Baratheon,Undirected,17,3
Renly-Baratheon,Tyrion-Lannister,Undirected,5,3
Renly-Baratheon,Varys,Undirected,4,3
Rhaegar-Targaryen,Rhaella-Targaryen,Undirected,3,3
Rhaegar-Targaryen,Robert-Baratheon,Undirected,8,3
Rhaegar-Targaryen,Viserys-Targaryen,Undirected,7,3
Rhaella-Targaryen,Viserys-Targaryen,Undirected,3,3
Rickard-Karstark,Robb-Stark,Undirected,16,3
Rickon-Stark,Robb-Stark,Undirected,13,3
Rickon-Stark,Sansa-Stark,Undirected,7,3
Rickon-Stark,Theon-Greyjoy,Undirected,8,3
Robb-Stark,Robin-Flint,Undirected,3,3
Robb-Stark,Rollam-Westerling,Undirected,4,3
Robb-Stark,Rolph-Spicer,Undirected,5,3
Robb-Stark,Roose-Bolton,Undirected,11,3
Robb-Stark,Roslin-Frey,Undirected,4,3
Robb-Stark,Ryman-Frey,Undirected,8,3
Robb-Stark,Sansa-Stark,Undirected,17,3
Robb-Stark,Stannis-Baratheon,Undirected,4,3
Robb-Stark,Stevron-Frey,Undirected,4,3
Robb-Stark,Sybell-Spicer,Undirected,3,3
Robb-Stark,Theon-Greyjoy,Undirected,11,3
Robb-Stark,Tristifer-IV-Mudd,Undirected,3,3
Robb-Stark,Tyrion-Lannister,Undirected,15,3
Robb-Stark,Tywin-Lannister,Undirected,15,3
Robb-Stark,Utherydes-Wayn,Undirected,3,3
Robb-Stark,Walder-Frey,Undirected,27,3
Robb-Stark,Walder-Rivers,Undirected,4,3
Robb-Stark,Willem-Lannister,Undirected,3,3
Robert-Arryn,Sansa-Stark,Undirected,9,3
Robert-Baratheon,Sandor-Clegane,Undirected,5,3
Robert-Baratheon,Sansa-Stark,Undirected,3,3
Robert-Baratheon,Stannis-Baratheon,Undirected,7,3
Robert-Baratheon,Thoros-of-Myr,Undirected,6,3
Robert-Baratheon,Tyrion-Lannister,Undirected,8,3
Robert-Baratheon,Tywin-Lannister,Undirected,9,3
Robert-Baratheon,Varys,Undirected,4,3
Robert-Baratheon,Viserys-Targaryen,Undirected,6,3
Robin-Flint,Wendel-Manderly,Undirected,3,3
Roose-Bolton,Ryman-Frey,Undirected,3,3
Roose-Bolton,Tyrion-Lannister,Undirected,6,3
Roose-Bolton,Tywin-Lannister,Undirected,4,3
Roose-Bolton,Vargo-Hoat,Undirected,6,3
Roose-Bolton,Walton,Undirected,6,3
Rorge,Shagwell,Undirected,4,3
Rorge,Vargo-Hoat,Undirected,3,3
Rorge,Zollo,Undirected,5,3
Roslin-Frey,Walder-Frey,Undirected,6,3
Ryk,Tormund,Undirected,6,3
Ryk,Ygritte,Undirected,8,3
Ryman-Frey,Stevron-Frey,Undirected,4,3
Salladhor-Saan,Stannis-Baratheon,Undirected,6,3
Samwell-Tarly,Small-Paul,Undirected,19,3
Samwell-Tarly,Stannis-Baratheon,Undirected,18,3
Sandor-Clegane,Sansa-Stark,Undirected,8,3
Sandor-Clegane,Thoros-of-Myr,Undirected,13,3
Sandor-Clegane,Tickler,Undirected,14,3
Sandor-Clegane,Tyrion-Lannister,Undirected,4,3
Sansa-Stark,Shae,Undirected,8,3
Sansa-Stark,Tanda-Stokeworth,Undirected,3,3
Sansa-Stark,Tommen-Baratheon,Undirected,3,3
Sansa-Stark,Tyrion-Lannister,Undirected,78,3
Sansa-Stark,Tysha,Undirected,3,3
Sansa-Stark,Tywin-Lannister,Undirected,3,3
Sansa-Stark,Varys,Undirected,4,3
Sansa-Stark,Willas-Tyrell,Undirected,5,3
Satin,Spare-Boot,Undirected,4,3
Selyse-Florent,Stannis-Baratheon,Undirected,12,3
Shae,Symon-Silver-Tongue,Undirected,3,3
Shae,Tanda-Stokeworth,Undirected,3,3
Shae,Tyrion-Lannister,Undirected,23,3
Shae,Varys,Undirected,11,3
Sharna,Tom-of-Sevenstreams,Undirected,3,3
Shireen-Baratheon,Stannis-Baratheon,Undirected,3,3
Shireen-Baratheon,Tommen-Baratheon,Undirected,3,3
Simon-Toyne,Smiling-Knight,Undirected,3,3
Stannis-Baratheon,Tommen-Baratheon,Undirected,3,3
Stannis-Baratheon,Tyrion-Lannister,Undirected,7,3
Stannis-Baratheon,Tywin-Lannister,Undirected,15,3
Styr,Tormund,Undirected,5,3
Styr,Ygritte,Undirected,9,3
Symon-Silver-Tongue,Tyrion-Lannister,Undirected,7,3
Tanda-Stokeworth,Tyrion-Lannister,Undirected,5,3
Tansy,Tom-of-Sevenstreams,Undirected,3,3
Tion-Frey,Willem-Lannister,Undirected,6,3
Tommen-Baratheon,Tyrion-Lannister,Undirected,8,3
Tommen-Baratheon,Tywin-Lannister,Undirected,5,3
Tormund,Ygritte,Undirected,11,3
Tyrion-Lannister,Tysha,Undirected,3,3
Tyrion-Lannister,Tywin-Lannister,Undirected,44,3
Tyrion-Lannister,Varys,Undirected,27,3
Tyrion-Lannister,Viserys-Targaryen,Undirected,4,3
Tyrion-Lannister,Willas-Tyrell,Undirected,5,3
Tywin-Lannister,Varys,Undirected,5,3
Tywin-Lannister,Walder-Frey,Undirected,4,3
Vargo-Hoat,Zollo,Undirected,3,3
