Source,Target,Type,weight,book
Lyn-Corbray,Robert-Arryn,undirected,6,4
Lyonel-Corbray,Petyr-Baelish,undirected,3,4
Lysa-Arryn,Marillion,undirected,5,4
Lysa-Arryn,Nestor-Royce,undirected,12,4
Lysa-Arryn,Petyr-Baelish,undirected,14,4
Lysa-Arryn,Robert-Arryn,undirected,8,4
Lysa-Arryn,Sansa-Stark,undirected,6,4
Mace-Tyrell,Margaery-Tyrell,undirected,6,4
Mace-Tyrell,Mathis-Rowan,undirected,3,4
Mace-Tyrell,Olenna-Redwyne,undirected,4,4
Mace-Tyrell,Stannis-Baratheon,undirected,4,4
Mace-Tyrell,Tommen-Baratheon,undirected,10,4
Mace-Tyrell,Tyrion-Lannister,undirected,3,4
Mace-Tyrell,Tywin-Lannister,undirected,4,4
Maddy,Mya-Stone,undirected,4,4
Maddy,Robert-Arryn,undirected,7,4
Maddy,Sansa-Stark,undirected,3,4
Maegor-I-Targaryen,Tommen-Baratheon,undirected,5,4
Maggy,Melara-Hetherspoon,undirected,3,4
Manfrey-Martell,Ricasso,undirected,4,4
Margaery-Tyrell,Megga-Tyrell,undirected,9,4
Margaery-Tyrell,Olenna-Redwyne,undirected,3,4
Margaery-Tyrell,Orton-Merryweather,undirected,4,4
Margaery-Tyrell,Osmund-Kettleblack,undirected,8,4
Margaery-Tyrell,Osney-Kettleblack,undirected,14,4
Margaery-Tyrell,Qyburn,undirected,6,4
Margaery-Tyrell,Robert-Baratheon,undirected,5,4
Margaery-Tyrell,Sansa-Stark,undirected,3,4
Margaery-Tyrell,Senelle,undirected,3,4
Margaery-Tyrell,Taena-of-Myr,undirected,15,4
Margaery-Tyrell,Tallad,undirected,3,4
Margaery-Tyrell,Tommen-Baratheon,undirected,46,4
Margaery-Tyrell,Willas-Tyrell,undirected,3,4
Marillion,Petyr-Baelish,undirected,5,4
Marwyn,Samwell-Tarly,undirected,6,4
Meldred-Merlyn,Victarion-Greyjoy,undirected,3,4
Melisandre,Stannis-Baratheon,undirected,3,4
Mellei,Morra,undirected,5,4
Meribald,Narbert,undirected,4,4
Meribald,Podrick-Payne,undirected,14,4
Meryn-Trant,Osmund-Kettleblack,undirected,9,4
Meryn-Trant,Rafford,undirected,4,4
Mollander,Pate-(novice),undirected,3,4
Mollander,Roone,undirected,7,4
Moon-Boy,Osmund-Kettleblack,undirected,12,4
Murenmure,Theon-Greyjoy,undirected,3,4
Mya-Stone,Myranda-Royce,undirected,6,4
Mya-Stone,Robert-Arryn,undirected,9,4
Myranda-Royce,Robert-Arryn,undirected,4,4
Myranda-Royce,Sansa-Stark,undirected,3,4
Myrcella-Baratheon,Sylva-Santagar,undirected,4,4
Myrcella-Baratheon,Tommen-Baratheon,undirected,3,4
Myrcella-Baratheon,Trystane-Martell,undirected,6,4
Myrcella-Baratheon,Tyrion-Lannister,undirected,4,4
Nestor-Royce,Petyr-Baelish,undirected,17,4
Nestor-Royce,Robert-Arryn,undirected,7,4
Nestor-Royce,Sansa-Stark,undirected,13,4
Nestor-Royce,Yohn-Royce,undirected,3,4
Nute,Ralf-Stonehouse,undirected,3,4
Nute,Rodrik-Harlaw,undirected,6,4
Nute,Victarion-Greyjoy,undirected,11,4
Nymeria-Sand,Obara-Sand,undirected,9,4
Nymeria-Sand,Tyene-Sand,undirected,6,4
Obara-Sand,Tyene-Sand,undirected,10,4
Oberyn-Martell,Tyene-Sand,undirected,3,4
Orton-Merryweather,Petyr-Baelish,undirected,5,4
Orton-Merryweather,Pycelle,undirected,5,4
Orton-Merryweather,Stannis-Baratheon,undirected,3,4
Orton-Merryweather,Taena-of-Myr,undirected,4,4
Orton-Merryweather,Tommen-Baratheon,undirected,3,4
Osfryd-Kettleblack,Osmund-Kettleblack,undirected,4,4
Osfryd-Kettleblack,Osney-Kettleblack,undirected,6,4
Osmund-Kettleblack,Osney-Kettleblack,undirected,6,4
Osmund-Kettleblack,Pycelle,undirected,3,4
Osmund-Kettleblack,Qyburn,undirected,3,4
Osmund-Kettleblack,Tommen-Baratheon,undirected,6,4
Osmund-Kettleblack,Tyrion-Lannister,undirected,6,4
Osney-Kettleblack,Stannis-Baratheon,undirected,3,4
Osney-Kettleblack,Taena-of-Myr,undirected,3,4
Osney-Kettleblack,Tommen-Baratheon,undirected,6,4
Pate-(novice),Quill,undirected,4,4
Pate-(novice),Rosey,undirected,9,4
Pate-(novice),Walgrave,undirected,10,4
Pate-(whipping-boy),Tommen-Baratheon,undirected,4,4
Paxter-Redwyne,Samwell-Tarly,undirected,4,4
Petyr-Baelish,Pycelle,undirected,4,4
Petyr-Baelish,Robert-Arryn,undirected,22,4
Petyr-Baelish,Sansa-Stark,undirected,18,4
Petyr-Baelish,Symond-Templeton,undirected,5,4
Petyr-Baelish,Tyrion-Lannister,undirected,5,4
Petyr-Baelish,Yohn-Royce,undirected,12,4
Pia,Qyburn,undirected,3,4
Pia,Tyrion-Lannister,undirected,3,4
Puckens,Pycelle,undirected,3,4
Puckens,Shortear,undirected,3,4
Pycelle,Qyburn,undirected,10,4
Pycelle,Stannis-Baratheon,undirected,6,4
Pycelle,Tywin-Lannister,undirected,4,4
Pycelle,Varys,undirected,4,4
Pycelle,Walder-Frey,undirected,3,4
Pyg,Shagwell,undirected,8,4
Pyg,Timeon,undirected,7,4
Pyg,Vargo-Hoat,undirected,3,4
Pypar,Samwell-Tarly,undirected,3,4
Qhorin-Halfhand,Samwell-Tarly,undirected,3,4
Quellon-Greyjoy,Victarion-Greyjoy,undirected,4,4
Quentyn-Martell,Trystane-Martell,undirected,3,4
Quhuru-Mo,Samwell-Tarly,undirected,4,4
Quhuru-Mo,Xhondo,undirected,4,4
Qyburn,Stannis-Baratheon,undirected,3,4
Ralf-(Limper),Victarion-Greyjoy,undirected,4,4
Ralf-Stonehouse,Victarion-Greyjoy,undirected,3,4
Randyll-Tarly,Samwell-Tarly,undirected,4,4
Raynard,Torbert,undirected,4,4
Renly-Baratheon,Robert-Baratheon,undirected,5,4
Renly-Baratheon,Sansa-Stark,undirected,3,4
Renly-Baratheon,Stannis-Baratheon,undirected,4,4
Rennifer-Longwaters,Rugen,undirected,3,4
Rhaegar-Targaryen,Robert-Baratheon,undirected,6,4
Rickon-Stark,Robb-Stark,undirected,5,4
Robb-Stark,Sansa-Stark,undirected,3,4
Robert-Arryn,Sansa-Stark,undirected,8,4
Robert-Arryn,Terrance-Lynderly,undirected,4,4
Robert-Arryn,Yohn-Royce,undirected,4,4
Robert-Baratheon,Stannis-Baratheon,undirected,4,4
Robert-Baratheon,Taena-of-Myr,undirected,5,4
Robert-Baratheon,Tommen-Baratheon,undirected,5,4
Robert-Baratheon,Tyrion-Lannister,undirected,6,4
Rodrik-Harlaw,Sigfryd-Harlaw,undirected,3,4
Rodrik-Harlaw,Victarion-Greyjoy,undirected,3,4
Roose-Bolton,Stannis-Baratheon,undirected,5,4
Roslin-Frey,Walder-Frey,undirected,3,4
Ryman-Frey,Walder-Rivers,undirected,5,4
Samwell-Tarly,Stannis-Baratheon,undirected,11,4
Samwell-Tarly,Theobald,undirected,7,4
Samwell-Tarly,Xhondo,undirected,18,4
Sandor-Clegane,Sansa-Stark,undirected,3,4
Sandor-Clegane,Thoros-of-Myr,undirected,3,4
Sandor-Clegane,Tickler,undirected,4,4
Sandor-Clegane,Timeon,undirected,4,4
Sandor-Clegane,Tyrion-Lannister,undirected,3,4
Sansa-Stark,Tyrion-Lannister,undirected,6,4
Sansa-Stark,Tywin-Lannister,undirected,3,4
Sansa-Stark,Yohn-Royce,undirected,3,4
Sarella-Sand,Tyene-Sand,undirected,3,4
Shae,Tyrion-Lannister,undirected,3,4
Shagwell,Timeon,undirected,6,4
Shagwell,Zollo,undirected,3,4
Stannis-Baratheon,Tommen-Baratheon,undirected,6,4
Stannis-Baratheon,Tyrion-Lannister,undirected,3,4
Stannis-Baratheon,Tywin-Lannister,undirected,4,4
Sylva-Santagar,Tyene-Sand,undirected,3,4
Symond-Templeton,Yohn-Royce,undirected,4,4
Taena-of-Myr,Tommen-Baratheon,undirected,8,4
Taena-of-Myr,Tyrion-Lannister,undirected,3,4
Talbert-Serry,Victarion-Greyjoy,undirected,10,4
Tommen-Baratheon,Tyrion-Lannister,undirected,5,4
Tommen-Baratheon,Tywin-Lannister,undirected,6,4
Tyrion-Lannister,Tywin-Lannister,undirected,9,4
Tyrion-Lannister,Varys,undirected,7,4
